Wall time,Step,Value
1540496199.86227,298,0.06200709939002991
1540496349.673286,496,0.07490754127502441
1540496413.789297,595,0.09438227117061615
1540496545.671595,793,0.12016942352056503
1540496676.967125,991,0.15880359709262848
1540496742.933232,1090,0.027159767225384712
1540496801.925353,1189,0.03386848419904709
1540496845.855069,1288,0.021132001653313637
1540496888.059306,1387,0.1717168688774109
1540496935.610594,1486,0.15063586831092834
1540496977.260757,1585,0.04484616592526436
1540497018.643845,1684,0.024264158681035042
1540497060.787844,1783,0.019321035593748093
1540497102.329583,1882,0.07397821545600891
1540497145.024977,1981,0.20278885960578918
1540497233.149386,2179,0.035711389034986496
1540497321.77514,2377,0.47425270080566406
1540497370.31574,2476,0.025879835709929466
1540497632.598781,2971,0.013266613706946373
1540497674.589828,3070,0.02968522720038891
1540497716.442991,3169,0.05261262133717537
1540497759.250311,3268,0.052261702716350555
1540497800.601522,3367,0.013609797693789005
1540497886.023204,3565,0.02650206722319126
1540498017.618126,3862,0.09815801680088043
1540498063.223754,3961,0.013956343755126
1540498162.7933,4159,0.12768606841564178
1540498213.094729,4258,0.04113168641924858
1540498272.71701,4357,0.007854312658309937
1540498332.584235,4456,0.046150319278240204
1540498419.005986,4654,0.18002930283546448
1540498503.763414,4852,0.06327728927135468
1540498546.991516,4951,0.019751213490962982
1540498676.088728,5248,0.018287569284439087
1540498718.233748,5347,0.011775691993534565
1540498767.796358,5446,0.01691712811589241
1540498813.266895,5545,0.47320398688316345
1540498857.551994,5644,0.037337981164455414
1540499007.585912,5941,0.009975365363061428
1540499068.012583,6040,0.048566412180662155
1540499164.828983,6238,0.09473007917404175
1540499250.431265,6436,0.04162835329771042
1540499293.490084,6535,0.011874980293214321
1540499344.242188,6634,0.013629792258143425
1540499387.217151,6733,0.11037837713956833
1540499431.321464,6832,0.06650058925151825
1540499516.60914,7030,0.024470072239637375
1540499562.298777,7129,0.09816021472215652
1540499606.25015,7228,0.009638456627726555
1540499650.598374,7327,0.25346508622169495
1540499747.401979,7525,0.03719253093004227
1540499862.360114,7723,0.10146334767341614
1540499913.378778,7822,0.06120194122195244
1540500003.082989,8020,0.005950933787971735
1540500130.861583,8317,0.027744412422180176
1540500172.865881,8416,0.0694107860326767
1540500214.766691,8515,0.28681105375289917
1540500258.964241,8614,0.008105490356683731
1540500301.381344,8713,0.008663065731525421
1540500345.372143,8812,0.18854837119579315
1540500436.349155,9010,0.08865310251712799
1540500593.781284,9307,0.08910167217254639
1540500826.919478,9802,0.060334213078022
1540500953.813817,10099,0.06863495707511902
1540501038.232617,10297,0.13573309779167175
1540501082.931947,10396,0.1660485565662384
1540501132.765173,10495,0.08456969261169434
1540501484.51117,11188,0.2515139877796173
1540501610.765507,11485,0.0966896116733551
1540501704.857689,11683,0.27639201283454895
1540501752.963478,11782,0.06607011705636978
1540501794.93867,11881,0.1587725579738617
1540501969.851178,12277,0.007768136449158192
1540502016.972553,12376,0.04045102745294571
1540502064.033993,12475,0.011054683476686478
1540502226.973939,12772,0.014153809286653996
1540502268.471988,12871,0.16970191895961761
1540502398.905217,13168,0.1325351744890213
1540502566.359979,13564,0.013421124778687954
1540502655.802301,13762,0.056336354464292526
1540502743.778986,13960,0.035128433257341385
1540502790.737911,14059,0.04134074226021767
1540502839.307796,14158,0.051101140677928925
1540502895.487419,14257,0.12188763916492462
1540502961.554461,14356,0.1573408842086792
1540503009.763629,14455,0.14744237065315247
1540503093.837253,14653,0.022271499037742615
1540503178.930814,14851,0.02539798617362976
1540503307.201857,15148,0.01152773667126894
1540503350.923484,15247,0.14601391553878784
1540503393.820673,15346,0.04201340675354004
1540503482.598563,15544,0.24957431852817535
1540503533.227625,15643,0.12946103513240814
1540503582.241584,15742,0.022430837154388428
1540503689.888431,15940,0.028706859797239304
1540503751.730477,16039,0.11958412081003189
1540503835.96224,16237,0.12350603938102722
1540503877.28297,16336,0.03040018491446972
1540503960.812519,16534,0.1391185075044632
1540504003.014682,16633,0.06751548498868942
1540504046.500263,16732,0.17154593765735626
1540504139.15016,16930,0.34001603722572327
1540504316.464349,17326,0.038711730390787125
1540504367.341397,17425,0.0530109629034996
1540504419.47825,17524,0.10284219682216644
1540504476.947359,17623,0.031401585787534714
1540504573.638454,17821,0.029118705540895462
1540504615.394837,17920,0.08196950703859329
1540504698.521409,18118,0.03210432827472687
1540504787.778168,18316,0.07675915956497192
1540504829.692427,18415,0.03206760808825493
1540504873.736282,18514,0.2686738669872284
1540504915.81249,18613,0.019955556839704514
1540505005.566728,18811,0.024222245439887047
1540505050.74741,18910,0.005903393961489201
1540505410.836757,19603,0.1471329927444458
1540505579.086417,19999,0.008513676933944225
1540505752.204687,20395,0.04628898203372955
1540505796.163524,20494,0.06216033548116684
1540505842.782541,20593,0.01898450031876564
1540506063.42027,20989,0.024495303630828857
1540506113.670378,21088,0.1152493804693222
1540506155.498275,21187,0.16275514662265778
1540506196.689292,21286,0.07227858901023865
1540506321.39202,21583,0.061667412519454956
1540506365.182666,21682,0.1636287122964859
1540506448.699013,21880,0.008127085864543915
1540506494.327869,21979,0.03250157833099365
1540506542.340584,22078,0.1520305722951889
1540506634.217014,22276,0.09600948542356491
1540506680.543466,22375,0.22202567756175995
1540506730.610237,22474,0.020590009167790413
1540506849.152563,22672,0.03224042057991028
1540506891.523558,22771,0.022063903510570526
1540506933.709127,22870,0.22574307024478912
1540506975.62304,22969,0.02419186383485794
1540507019.264154,23068,0.01671130396425724
1540507061.114981,23167,0.05714116990566254
1540507194.202608,23464,0.049867354333400726
1540507236.214143,23563,0.08987666666507721
1540507323.360832,23761,0.053745876997709274
1540507517.008551,24157,0.13723617792129517
1540507579.482061,24256,0.06400617957115173
1540507674.472513,24454,0.1317349523305893
1540507762.351128,24652,0.1946389377117157
1540507806.551023,24751,0.12993386387825012
1540507847.909156,24850,0.024919085204601288
1540508022.141306,25246,0.016025405377149582
1540508157.40242,25543,0.035824187099933624
