Wall time,Step,Value
1540496199.86227,298,0.24787259101867676
1540496349.673286,496,1.0566827058792114
1540496413.789297,595,0.35295894742012024
1540496545.671595,793,0.333430677652359
1540496676.967125,991,0.26309382915496826
1540496742.933232,1090,0.21022279560565948
1540496801.925353,1189,0.38457855582237244
1540496845.855069,1288,0.31756696105003357
1540496888.059306,1387,0.16599497199058533
1540496935.610594,1486,0.19143545627593994
1540496977.260757,1585,0.20529134571552277
1540497018.643845,1684,0.2376137375831604
1540497060.787844,1783,0.21272628009319305
1540497102.329583,1882,0.19490407407283783
1540497145.024977,1981,0.1781288981437683
1540497233.149386,2179,0.3637416362762451
1540497321.77514,2377,0.21093113720417023
1540497370.31574,2476,0.2577870786190033
1540497632.598781,2971,0.2004828304052353
1540497674.589828,3070,0.22851990163326263
1540497716.442991,3169,0.3324417769908905
1540497759.250311,3268,0.2299225777387619
1540497800.601522,3367,0.24863649904727936
1540497886.023204,3565,0.2944984436035156
1540498017.618126,3862,0.15909084677696228
1540498063.223754,3961,0.22234700620174408
1540498162.7933,4159,0.5260971784591675
1540498213.094729,4258,0.17146514356136322
1540498272.71701,4357,0.18367373943328857
1540498332.584235,4456,0.3817799985408783
1540498419.005986,4654,0.28107813000679016
1540498503.763414,4852,0.2528972625732422
1540498546.991516,4951,0.39480528235435486
1540498676.088728,5248,0.3410378694534302
1540498718.233748,5347,0.1789257973432541
1540498767.796358,5446,0.12903836369514465
1540498813.266895,5545,0.3366371691226959
1540498857.551994,5644,0.21985821425914764
1540499007.585912,5941,0.16585688292980194
1540499068.012583,6040,0.14022761583328247
1540499164.828983,6238,0.25469836592674255
1540499250.431265,6436,0.1961873322725296
1540499293.490084,6535,0.20864813029766083
1540499344.242188,6634,0.13669215142726898
1540499387.217151,6733,0.24816332757472992
1540499431.321464,6832,0.24286329746246338
1540499516.60914,7030,0.2054973840713501
1540499562.298777,7129,0.36367151141166687
1540499606.25015,7228,0.1543547362089157
1540499650.598374,7327,0.17292602360248566
1540499747.401979,7525,0.24562247097492218
1540499862.360114,7723,0.1610630750656128
1540499913.378778,7822,0.19923998415470123
1540500003.082989,8020,0.12584400177001953
1540500130.861583,8317,0.17036902904510498
1540500172.865881,8416,0.42944154143333435
