Wall time,Step,Value
1540496199.86227,298,0.3249315619468689
1540496349.673286,496,0.26980340480804443
1540496413.789297,595,0.23691728711128235
1540496545.671595,793,0.2622498571872711
1540496676.967125,991,0.3005288541316986
1540496742.933232,1090,0.14484740793704987
1540496801.925353,1189,0.19531814754009247
1540496845.855069,1288,0.12016906589269638
1540496888.059306,1387,0.2454162985086441
1540496935.610594,1486,0.20188012719154358
1540496977.260757,1585,0.5370235443115234
1540497018.643845,1684,0.13368505239486694
1540497060.787844,1783,0.4081383943557739
1540497102.329583,1882,0.1287774294614792
1540497145.024977,1981,0.5298348665237427
1540497233.149386,2179,0.18715517222881317
1540497321.77514,2377,0.29737159609794617
1540497370.31574,2476,0.19636112451553345
1540497632.598781,2971,0.34070220589637756
1540497674.589828,3070,0.3205851912498474
1540497716.442991,3169,0.12224633246660233
1540497759.250311,3268,0.3173789978027344
1540497800.601522,3367,0.35518401861190796
1540497886.023204,3565,0.3000097870826721
1540498017.618126,3862,0.16395732760429382
1540498063.223754,3961,0.011830883100628853
1540498162.7933,4159,0.15274809300899506
1540498213.094729,4258,0.43376249074935913
1540498272.71701,4357,0.31383419036865234
1540498332.584235,4456,0.04889046028256416
1540498419.005986,4654,0.03518075868487358
1540498503.763414,4852,0.14350606501102448
1540498546.991516,4951,0.288602352142334
1540498676.088728,5248,0.18332833051681519
1540498718.233748,5347,0.4044634699821472
1540498767.796358,5446,0.19324514269828796
1540498813.266895,5545,0.4405635595321655
1540498857.551994,5644,0.5087376832962036
1540499007.585912,5941,0.41296255588531494
1540499068.012583,6040,0.3691629469394684
1540499164.828983,6238,0.08797784894704819
1540499250.431265,6436,0.35880714654922485
1540499293.490084,6535,0.30652087926864624
1540499344.242188,6634,0.3400353789329529
1540499387.217151,6733,0.11723291128873825
1540499431.321464,6832,0.6770129799842834
1540499516.60914,7030,0.2557646632194519
1540499562.298777,7129,0.366798996925354
1540499606.25015,7228,0.267128050327301
1540499650.598374,7327,0.08331379294395447
1540499747.401979,7525,0.11312109231948853
1540499862.360114,7723,0.05466834083199501
1540499913.378778,7822,0.18123891949653625
1540500003.082989,8020,0.21662580966949463
1540500130.861583,8317,0.009228303097188473
1540500172.865881,8416,0.15759646892547607
1540500214.766691,8515,0.05825350806117058
1540500258.964241,8614,0.4597427248954773
1540500301.381344,8713,0.1490168273448944
1540500345.372143,8812,0.29846686124801636
1540500436.349155,9010,0.21897275745868683
1540500593.781284,9307,0.251765638589859
1540500826.919478,9802,0.16454392671585083
1540500953.813817,10099,0.24777106940746307
1540501038.232617,10297,0.12477730959653854
1540501082.931947,10396,0.1723404824733734
1540501132.765173,10495,0.3006477355957031
1540501484.51117,11188,0.10529011487960815
1540501610.765507,11485,0.15607698261737823
1540501704.857689,11683,0.015016929246485233
1540501752.963478,11782,0.26827728748321533
1540501794.93867,11881,0.18259814381599426
1540501969.851178,12277,0.16293081641197205
1540502016.972553,12376,0.08592479676008224
1540502064.033993,12475,0.4236774742603302
1540502226.973939,12772,0.14476719498634338
1540502268.471988,12871,0.15927396714687347
1540502398.905217,13168,0.19317381083965302
1540502566.359979,13564,0.10980533808469772
1540502655.802301,13762,0.1039886325597763
1540502743.778986,13960,0.4725385904312134
1540502790.737911,14059,0.07457007467746735
1540502839.307796,14158,0.2727484703063965
1540502895.487419,14257,0.4578929543495178
1540502961.554461,14356,0.21797630190849304
1540503009.763629,14455,0.31275561451911926
1540503093.837253,14653,0.1210622638463974
1540503178.930814,14851,0.2465524822473526
1540503307.201857,15148,0.29781508445739746
1540503350.923484,15247,0.3009149730205536
1540503393.820673,15346,0.11265405267477036
1540503482.598563,15544,0.07843983918428421
1540503533.227625,15643,0.1499922126531601
1540503582.241584,15742,0.08906732499599457
1540503689.888431,15940,0.039853040128946304
1540503751.730477,16039,0.24624374508857727
1540503835.96224,16237,0.15694200992584229
1540503877.28297,16336,0.3021913170814514
1540503960.812519,16534,0.1368824541568756
1540504003.014682,16633,0.12180442363023758
1540504046.500263,16732,0.12307874858379364
1540504139.15016,16930,0.3114880919456482
1540504316.464349,17326,0.06994537264108658
1540504367.341397,17425,0.22607816755771637
1540504419.47825,17524,0.307145893573761
1540504476.947359,17623,0.1737278252840042
1540504573.638454,17821,0.19868816435337067
1540504615.394837,17920,0.03351207077503204
1540504698.521409,18118,0.16692598164081573
1540504787.778168,18316,0.1982775628566742
1540504829.692427,18415,0.13140738010406494
1540504873.736282,18514,0.27732542157173157
1540504915.81249,18613,0.14011147618293762
1540505005.566728,18811,0.2645185589790344
1540505050.74741,18910,0.2546809911727905
1540505410.836757,19603,0.21326032280921936
1540505579.086417,19999,0.09461335837841034
1540505752.204687,20395,0.21393217146396637
1540505796.163524,20494,0.22573620080947876
1540505842.782541,20593,0.20590585470199585
1540506063.42027,20989,0.178024023771286
1540506113.670378,21088,0.17123383283615112
1540506155.498275,21187,0.18356430530548096
1540506196.689292,21286,0.11447284370660782
1540506321.39202,21583,0.17844094336032867
1540506365.182666,21682,0.32274681329727173
1540506448.699013,21880,0.3182358145713806
1540506494.327869,21979,0.07115177810192108
1540506542.340584,22078,0.3619242012500763
1540506634.217014,22276,0.2909191846847534
1540506680.543466,22375,0.07828573137521744
1540506730.610237,22474,0.07602712512016296
1540506849.152563,22672,0.3341299891471863
1540506891.523558,22771,0.2225218564271927
1540506933.709127,22870,0.247674822807312
1540506975.62304,22969,0.2647922933101654
1540507019.264154,23068,0.22602201998233795
1540507061.114981,23167,0.2415490299463272
1540507194.202608,23464,0.21253834664821625
1540507236.214143,23563,0.21704187989234924
1540507323.360832,23761,0.20816980302333832
1540507517.008551,24157,0.11092427372932434
1540507579.482061,24256,0.2190091758966446
1540507674.472513,24454,0.5797872543334961
1540507762.351128,24652,0.21832120418548584
1540507806.551023,24751,0.2712222635746002
1540507847.909156,24850,0.16802944242954254
1540508022.141306,25246,0.17096702754497528
1540508157.40242,25543,0.1481328308582306
1540508205.989484,25642,0.33197349309921265
1540508254.920849,25741,0.21643689274787903
1540508310.780846,25840,0.2372179627418518
1540508424.892197,26038,0.1191636398434639
1540508603.281913,26434,0.3876948058605194
1540508687.083045,26632,0.20606856048107147
1540508774.377186,26830,0.24280613660812378
1540508817.885742,26929,0.10020484775304794
1540508862.522599,27028,0.13616658747196198
1540508906.962165,27127,0.40578460693359375
1540509057.618522,27424,0.41956737637519836
1540509115.197396,27523,0.27283886075019836
1540509218.645092,27721,0.12008588016033173
1540509301.933291,27919,0.08868962526321411
1540509387.413545,28117,0.15328186750411987
1540509606.408106,28612,0.15064339339733124
1540509698.11856,28810,0.09068901836872101
1540509744.85837,28909,0.17522653937339783
1540509905.030194,29206,0.33807918429374695
1540509964.091358,29305,0.3723773956298828
1540510004.676862,29404,0.2007608264684677
1540510045.790756,29503,0.2553391754627228
1540510089.232039,29602,0.2282557487487793
1540510136.121422,29701,0.22347907721996307
1540510177.46323,29800,0.21916042268276215
1540510218.906758,29899,0.15696415305137634
1540510262.460776,29998,0.3165142238140106
1540510435.194401,30394,0.30072519183158875
1540510479.234492,30493,0.06279231607913971
1540510577.647206,30691,0.19880248606204987
1540510751.603178,30988,0.2723538279533386
1540510922.809479,31384,0.39615556597709656
1540510964.872361,31483,0.10589599609375
1540511006.729962,31582,0.14323174953460693
1540511050.641836,31681,0.23398660123348236
1540511136.156044,31879,0.27344629168510437
1540511225.612217,32077,0.11039399355649948
1540511271.459178,32176,0.25218355655670166
1540511320.254668,32275,0.17505449056625366
1540511374.024745,32374,0.18602026998996735
1540511534.800787,32671,0.04358338192105293
1540511575.227788,32770,0.1858566254377365
1540511660.678143,32968,0.27763286232948303
1540511830.041988,33364,0.23886317014694214
1540511917.413506,33562,0.32504183053970337
1540512012.812354,33760,0.08537690341472626
1540512059.149271,33859,0.20119088888168335
1540512106.93244,33958,0.3098510801792145
1540512160.407534,34057,0.18134358525276184
1540512218.251481,34156,0.17783498764038086
1540512320.267218,34354,0.16540251672267914
1540512361.152968,34453,0.20671378076076508
1540512487.266415,34750,0.17099077999591827
1540512580.005469,34948,0.18289771676063538
1540512622.177212,35047,0.2137974351644516
1540512713.470292,35245,0.21549421548843384
1540512805.819828,35443,0.12522876262664795
1540512851.784319,35542,0.18042707443237305
1540512900.050954,35641,0.1840442717075348
1540513024.960531,35839,0.20126178860664368
1540513078.50022,35938,0.2920052707195282
1540513119.386425,36037,0.07007791846990585
1540513166.24719,36136,0.2777482271194458
1540513251.781485,36334,0.18930044770240784
1540513292.998505,36433,0.14201590418815613
1540513378.159709,36631,0.16339483857154846
1540513419.194686,36730,0.3236464858055115
1540513507.652201,36928,0.5088955760002136
1540513599.932291,37126,0.48348674178123474
1540513646.943947,37225,0.6443860530853271
1540513696.086292,37324,0.35692450404167175
1540513758.859755,37423,0.13933274149894714
1540513818.360735,37522,0.41616785526275635
1540513905.148844,37720,0.3782165050506592
1540513945.634249,37819,0.23245170712471008
1540514072.560037,38116,0.1515928953886032
1540514119.531659,38215,0.047439757734537125
1540514162.855798,38314,0.0952371209859848
1540514204.571508,38413,0.39397573471069336
1540514296.630406,38611,0.3705298602581024
1540514345.705604,38710,0.1382416933774948
1540514393.76726,38809,0.2962830066680908
1540514441.847386,38908,0.06847990304231644
1540514699.489079,39403,0.03921983391046524
1540514863.552873,39799,0.06507724523544312
1540514905.609427,39898,0.05976945906877518
1540514997.336992,40096,0.30050569772720337
1540515040.012339,40195,0.15055228769779205
1540515131.74294,40393,0.3000704050064087
1540515480.902171,41086,0.0664961040019989
1540515524.743664,41185,0.08837131410837173
1540515656.111916,41482,0.4083173871040344
1540515697.329094,41581,0.14697220921516418
1540515738.030998,41680,0.21324938535690308
1540515783.01086,41779,0.4234023690223694
1540515869.934777,41977,0.17281123995780945
1540515964.591555,42175,0.19647923111915588
1540516071.366623,42373,0.32744669914245605
1540516187.691602,42571,0.22958923876285553
1540516269.717671,42769,0.343113511800766
1540516395.57815,43066,0.32326140999794006
1540516571.658256,43462,0.2563527524471283
1540516613.498535,43561,0.19368354976177216
1540516656.622792,43660,0.3026552200317383
1540516706.908864,43759,0.19276481866836548
1540516809.60241,43957,0.254949152469635
1540516867.995928,44056,0.3181341886520386
1540517014.75241,44353,0.1567205935716629
1540517055.970835,44452,0.16565591096878052
1540517140.070275,44650,0.0706905648112297
1540517266.643969,44947,0.1467880755662918
1540517402.715887,45244,0.09946215152740479
1540517446.805747,45343,0.2217176854610443
1540517496.30629,45442,0.19527092576026917
1540517543.820075,45541,0.47651347517967224
1540517598.940597,45640,0.25498613715171814
1540517711.149004,45838,0.2689395248889923
1540517754.259733,45937,0.2302689552307129
1540517795.035326,46036,0.3100934624671936
1540517836.255575,46135,0.2644475996494293
1540517879.844899,46234,0.14572358131408691
1540517921.822274,46333,0.13017627596855164
1540517968.817283,46432,0.22484365105628967
1540518055.44483,46630,0.19351738691329956
1540518143.100173,46828,0.06022427976131439
1540518187.177581,46927,0.3685588240623474
1540518328.478536,47224,0.17961940169334412
1540518384.34616,47323,0.273454874753952
1540518579.764867,47719,0.1266934722661972
1540518705.30971,48016,0.2832150161266327
1540518750.568145,48115,0.28761056065559387
1540518832.541144,48313,0.10312430560588837
1540518877.795214,48412,0.11379271000623703
1540518963.905256,48610,0.28732290863990784
1540519060.992214,48808,0.0413968525826931
1540519237.616866,49105,0.26813673973083496
1540519286.633956,49204,0.26820188760757446
1540519535.477663,49798,0.21310587227344513
1540519665.014337,50095,0.038672905415296555
1540519711.886157,50194,0.22595350444316864
1540519760.427336,50293,0.2668236494064331
1540519856.632344,50491,0.31864312291145325
1540519906.278704,50590,0.24300210177898407
1540519964.010386,50689,0.13263177871704102
1540520070.892527,50887,0.23350469768047333
1540520110.889624,50986,0.12154132127761841
1540520154.988399,51085,0.14572465419769287
1540520195.952,51184,0.16422472894191742
1540520236.882945,51283,0.23706316947937012
1540520282.073929,51382,0.12946438789367676
1540520322.744481,51481,0.09003898501396179
1540520503.630966,51877,0.18417233228683472
1540520552.255991,51976,0.20252981781959534
1540520859.155104,52570,0.18938887119293213
1540520950.430696,52768,0.2056891769170761
1540520991.409458,52867,0.19347664713859558
1540521033.213997,52966,0.11961399763822556
1540521079.205177,53065,0.1891379952430725
1540521120.297117,53164,0.17110638320446014
1540521161.837931,53263,0.0986834391951561
1540521208.243598,53362,0.12483638525009155
1540521250.818707,53461,0.18925932049751282
1540521294.215843,53560,0.12678025662899017
1540521343.356387,53659,0.14740338921546936
1540521388.67738,53758,0.23633208870887756
1540521435.828329,53857,0.3566233515739441
1540521558.768095,54055,0.15062472224235535
1540521609.399917,54154,0.2133377343416214
1540521650.485818,54253,0.143497034907341
1540521690.947393,54352,0.31264838576316833
1540521776.031778,54550,0.1947460025548935
1540521817.003384,54649,0.20311537384986877
1540521863.274597,54748,0.1610211730003357
1540521946.848211,54946,0.3511557877063751
1540522036.891593,55144,0.31175217032432556
1540522139.675408,55342,0.07705795019865036
1540522185.496214,55441,0.23996903002262115
1540522357.497552,55738,0.1556900292634964
1540522403.947502,55837,0.17290066182613373
1540522443.911126,55936,0.14662565290927887
1540522532.29255,56134,0.13227736949920654
1540522573.242459,56233,0.04613533988595009
1540522614.063009,56332,0.1847047060728073
1540522700.919355,56530,0.2902319133281708
1540522797.282362,56728,0.15282124280929565
1540522840.004005,56827,0.15763458609580994
1540522934.213895,57025,0.11207471787929535
1540522981.512543,57124,0.49942490458488464
1540523037.623813,57223,0.09429808706045151
1540523096.088568,57322,0.1650630235671997
1540523155.413725,57421,0.23849456012248993
1540523196.664835,57520,0.4117489755153656
1540523236.65285,57619,0.43030309677124023
1540523281.721337,57718,0.22402340173721313
1540523321.640345,57817,0.1443530172109604
1540523413.318051,58015,0.3739042580127716
1540523455.121624,58114,0.17856205999851227
1540523497.886108,58213,0.4521520137786865
1540523630.614465,58510,0.18823929131031036
1540523679.613245,58609,0.2638190686702728
1540523725.299145,58708,0.288647323846817
1540523830.899164,58906,0.3076196014881134
1540523891.542105,59005,0.2648918628692627
1540523952.278445,59104,0.1850060224533081
1540523993.081313,59203,0.11314249038696289
1540524077.358758,59401,0.1385001391172409
1540524158.958187,59599,0.09261706471443176
1540524200.153818,59698,0.10259127616882324
1540524246.187773,59797,0.1520141065120697
1540524331.449783,59995,0.30280718207359314
1540524423.294497,60193,0.28141480684280396
1540524516.538909,60391,0.04767783358693123
1540524570.258372,60490,0.03320695087313652
1540524625.490506,60589,0.08083651959896088
1540524778.979737,60886,0.15260040760040283
1540524952.862097,61282,0.4940531253814697
1540524994.403747,61381,0.13938888907432556
1540525036.093948,61480,0.32525426149368286
1540525080.710536,61579,0.09960927069187164
1540525123.32666,61678,0.40354177355766296
1540525221.943622,61876,0.310205340385437
1540525427.13438,62272,0.09772273153066635
1540525488.858216,62371,0.21561630070209503
1540525572.902172,62569,0.2974089980125427
1540525660.660208,62767,0.10633490979671478
1540525835.751304,63163,0.23590075969696045
1540525971.714392,63460,0.24416808784008026
1540526020.905387,63559,0.24841861426830292
1540526113.580813,63757,0.189617320895195
1540526169.396852,63856,0.5371748208999634
1540526227.927401,63955,0.12063616514205933
1540526284.126364,64054,0.1535683423280716
1540526324.455058,64153,0.1463598608970642
1540526369.4858,64252,0.25411757826805115
1540526416.484825,64351,0.13830117881298065
1540526457.471547,64450,0.33111464977264404
1540526498.470329,64549,0.10858713090419769
1540526675.922601,64945,0.40380993485450745
1540526717.98113,65044,0.0588187500834465
1540526811.457092,65242,0.14786875247955322
1540526903.996349,65440,0.0526014007627964
1540526968.236042,65539,0.06781289726495743
1540527026.415486,65638,0.23932404816150665
1540527077.529004,65737,0.39795035123825073
1540527118.349517,65836,0.13035757839679718
1540527158.373026,65935,0.36134132742881775
1540527204.349013,66034,0.2520512044429779
1540527246.447992,66133,0.2934911847114563
1540527287.572344,66232,0.3767753541469574
1540527374.624508,66430,0.3701738119125366
1540527417.183628,66529,0.1825115978717804
1540527465.82458,66628,0.18740901350975037
1540527508.177525,66727,0.0931365117430687
1540527556.78003,66826,0.21548150479793549
1540527653.782783,67024,0.30434244871139526
1540527703.595034,67123,0.38538432121276855
1540527764.442241,67222,0.1968303918838501
1540527863.487048,67420,0.07198307663202286
1540527909.048863,67519,0.28036564588546753
1540527949.543979,67618,0.3991711735725403
1540527990.315713,67717,0.043384429067373276
1540528037.296096,67816,0.22333133220672607
1540528079.053438,67915,0.20414027571678162
1540528120.860199,68014,0.046251244843006134
1540528172.737596,68113,0.2873310446739197
1540528214.751135,68212,0.11780578643083572
1540528347.861865,68509,0.3563724756240845
1540528446.349231,68707,0.1924085170030594
1540528558.870389,68905,0.14705178141593933
1540528704.622367,69202,0.1338287591934204
1540528750.424152,69301,0.4067842364311218
1540528790.845259,69400,0.26784342527389526
1540528832.111152,69499,0.07038719207048416
1540528878.7938,69598,0.254069983959198
1540528920.358318,69697,0.36089199781417847
1540528961.841459,69796,0.16012392938137054
1540529008.230633,69895,0.2761360704898834
1540529050.46501,69994,0.24135643243789673
1540529094.277167,70093,0.21478065848350525
1540529141.961132,70192,0.4059581458568573
1540529188.339494,70291,0.3002101480960846
1540529420.170855,70687,0.39640098810195923
1540529462.89207,70786,0.035445816814899445
1540529591.007761,71083,0.26267021894454956
1540529632.291409,71182,0.13746505975723267
1540529721.805265,71380,0.20899483561515808
1540529764.239923,71479,0.31741970777511597
1540529813.408879,71578,0.12853147089481354
1540529856.768866,71677,0.15294918417930603
1540529900.744008,71776,0.09477467834949493
1540529957.533604,71875,0.32033905386924744
1540530113.800607,72172,0.17254894971847534
1540530172.295292,72271,0.16584983468055725
1540530221.126176,72370,0.4649970829486847
1540530389.294125,72766,0.2753944993019104
1540530430.705801,72865,0.45539337396621704
1540530520.40772,73063,0.2526906132698059
1540530569.510258,73162,0.21286410093307495
1540530617.441771,73261,0.1874445080757141
1540530661.225411,73360,0.5801597237586975
1540530755.664367,73558,0.1487407684326172
1540530917.035724,73855,0.13272736966609955
1540530973.52507,73954,0.2815861999988556
1540531060.882287,74152,0.2908983528614044
1540531101.767937,74251,0.1583789885044098
1540531155.639234,74350,0.01693645492196083
