================ Training Loss (Fri Dec 14 17:50:40 2018) ================
(epoch: 1, iters: 100, time: 0.307, data: 0.135) D_A: 0.411 G_A: 0.335 cycle_A: 2.463 idt_A: 1.196 D_B: 0.529 G_B: 0.199 cycle_B: 2.748 idt_B: 1.124 
(epoch: 1, iters: 200, time: 0.307, data: 0.001) D_A: 0.350 G_A: 0.336 cycle_A: 4.611 idt_A: 1.148 D_B: 0.327 G_B: 0.304 cycle_B: 2.750 idt_B: 2.003 
(epoch: 1, iters: 300, time: 0.306, data: 0.002) D_A: 0.262 G_A: 0.357 cycle_A: 2.820 idt_A: 0.777 D_B: 0.207 G_B: 0.322 cycle_B: 1.681 idt_B: 1.183 
(epoch: 1, iters: 400, time: 0.683, data: 0.002) D_A: 0.382 G_A: 0.309 cycle_A: 3.127 idt_A: 1.614 D_B: 0.259 G_B: 0.196 cycle_B: 3.273 idt_B: 1.401 
================ Training Loss (Fri Dec 14 17:54:07 2018) ================
(epoch: 1, iters: 100, time: 0.308, data: 0.137) D_A: 0.314 G_A: 0.335 cycle_A: 3.892 idt_A: 1.199 D_B: 0.486 G_B: 0.490 cycle_B: 2.551 idt_B: 1.694 
(epoch: 1, iters: 200, time: 0.308, data: 0.001) D_A: 0.212 G_A: 0.391 cycle_A: 1.861 idt_A: 1.182 D_B: 0.275 G_B: 0.374 cycle_B: 2.559 idt_B: 0.889 
(epoch: 1, iters: 300, time: 0.307, data: 0.002) D_A: 0.311 G_A: 0.159 cycle_A: 2.354 idt_A: 0.964 D_B: 0.233 G_B: 0.335 cycle_B: 2.704 idt_B: 1.111 
(epoch: 1, iters: 400, time: 0.488, data: 0.002) D_A: 0.369 G_A: 0.548 cycle_A: 1.889 idt_A: 1.173 D_B: 0.288 G_B: 0.263 cycle_B: 1.943 idt_B: 0.874 
(epoch: 1, iters: 500, time: 0.306, data: 0.002) D_A: 0.256 G_A: 0.332 cycle_A: 1.560 idt_A: 1.567 D_B: 0.449 G_B: 0.360 cycle_B: 4.056 idt_B: 0.656 
(epoch: 1, iters: 600, time: 0.307, data: 0.002) D_A: 0.294 G_A: 0.422 cycle_A: 4.205 idt_A: 2.036 D_B: 0.256 G_B: 0.204 cycle_B: 3.952 idt_B: 1.596 
(epoch: 1, iters: 700, time: 0.307, data: 0.002) D_A: 0.267 G_A: 0.282 cycle_A: 3.099 idt_A: 1.561 D_B: 0.434 G_B: 0.664 cycle_B: 3.992 idt_B: 1.486 
(epoch: 1, iters: 800, time: 0.459, data: 0.002) D_A: 0.351 G_A: 0.149 cycle_A: 1.678 idt_A: 1.207 D_B: 0.285 G_B: 0.534 cycle_B: 2.706 idt_B: 0.607 
(epoch: 1, iters: 900, time: 0.306, data: 0.002) D_A: 0.420 G_A: 0.868 cycle_A: 1.506 idt_A: 0.582 D_B: 0.325 G_B: 0.619 cycle_B: 1.478 idt_B: 0.746 
(epoch: 1, iters: 1000, time: 0.307, data: 0.002) D_A: 0.425 G_A: 0.086 cycle_A: 2.657 idt_A: 0.918 D_B: 0.608 G_B: 1.052 cycle_B: 4.028 idt_B: 1.100 
(epoch: 1, iters: 1100, time: 0.307, data: 0.002) D_A: 0.258 G_A: 0.323 cycle_A: 2.452 idt_A: 1.100 D_B: 0.305 G_B: 0.423 cycle_B: 2.341 idt_B: 1.169 
(epoch: 1, iters: 1200, time: 0.460, data: 0.002) D_A: 0.270 G_A: 0.173 cycle_A: 3.129 idt_A: 1.515 D_B: 0.203 G_B: 0.231 cycle_B: 5.240 idt_B: 1.095 
(epoch: 1, iters: 1300, time: 0.307, data: 0.002) D_A: 0.201 G_A: 0.368 cycle_A: 1.653 idt_A: 1.215 D_B: 0.268 G_B: 0.365 cycle_B: 2.786 idt_B: 0.817 
(epoch: 1, iters: 1400, time: 0.307, data: 0.002) D_A: 0.200 G_A: 0.390 cycle_A: 1.542 idt_A: 1.427 D_B: 0.200 G_B: 0.245 cycle_B: 3.258 idt_B: 0.750 
(epoch: 1, iters: 1500, time: 0.308, data: 0.001) D_A: 0.193 G_A: 0.446 cycle_A: 2.720 idt_A: 1.171 D_B: 0.238 G_B: 0.329 cycle_B: 2.521 idt_B: 1.495 
(epoch: 1, iters: 1600, time: 0.480, data: 0.002) D_A: 0.300 G_A: 0.196 cycle_A: 1.851 idt_A: 0.899 D_B: 0.273 G_B: 0.354 cycle_B: 2.593 idt_B: 0.846 
(epoch: 1, iters: 1700, time: 0.306, data: 0.002) D_A: 0.233 G_A: 0.385 cycle_A: 2.238 idt_A: 0.592 D_B: 0.335 G_B: 0.096 cycle_B: 1.347 idt_B: 0.883 
(epoch: 1, iters: 1800, time: 0.305, data: 0.002) D_A: 0.194 G_A: 0.523 cycle_A: 1.591 idt_A: 1.050 D_B: 0.217 G_B: 0.612 cycle_B: 2.792 idt_B: 0.666 
(epoch: 1, iters: 1900, time: 0.307, data: 0.002) D_A: 0.286 G_A: 0.193 cycle_A: 2.656 idt_A: 0.768 D_B: 0.267 G_B: 0.124 cycle_B: 1.640 idt_B: 1.036 
(epoch: 1, iters: 2000, time: 0.472, data: 0.002) D_A: 0.307 G_A: 0.726 cycle_A: 2.483 idt_A: 1.149 D_B: 0.292 G_B: 0.258 cycle_B: 2.510 idt_B: 1.015 
(epoch: 1, iters: 2100, time: 0.306, data: 0.002) D_A: 0.340 G_A: 0.300 cycle_A: 2.663 idt_A: 0.555 D_B: 0.184 G_B: 0.371 cycle_B: 1.037 idt_B: 1.276 
(epoch: 1, iters: 2200, time: 0.306, data: 0.001) D_A: 0.294 G_A: 0.509 cycle_A: 2.244 idt_A: 0.694 D_B: 0.137 G_B: 0.210 cycle_B: 2.228 idt_B: 0.973 
(epoch: 1, iters: 2300, time: 0.306, data: 0.001) D_A: 0.486 G_A: 1.111 cycle_A: 1.293 idt_A: 0.668 D_B: 0.353 G_B: 0.107 cycle_B: 1.669 idt_B: 0.578 
(epoch: 1, iters: 2400, time: 0.475, data: 0.001) D_A: 0.515 G_A: 0.052 cycle_A: 1.707 idt_A: 0.674 D_B: 0.267 G_B: 0.339 cycle_B: 1.167 idt_B: 0.912 
(epoch: 1, iters: 2500, time: 0.307, data: 0.002) D_A: 0.268 G_A: 0.800 cycle_A: 1.702 idt_A: 0.988 D_B: 0.114 G_B: 0.404 cycle_B: 2.271 idt_B: 2.516 
(epoch: 1, iters: 2600, time: 0.307, data: 0.002) D_A: 0.100 G_A: 0.566 cycle_A: 2.174 idt_A: 0.910 D_B: 0.175 G_B: 0.218 cycle_B: 2.827 idt_B: 0.799 
(epoch: 1, iters: 2700, time: 0.307, data: 0.002) D_A: 0.234 G_A: 0.283 cycle_A: 1.752 idt_A: 0.566 D_B: 0.291 G_B: 0.321 cycle_B: 1.204 idt_B: 0.736 
(epoch: 1, iters: 2800, time: 0.453, data: 0.002) D_A: 0.303 G_A: 0.160 cycle_A: 2.177 idt_A: 0.723 D_B: 0.256 G_B: 0.248 cycle_B: 1.552 idt_B: 0.992 
(epoch: 1, iters: 2900, time: 0.307, data: 0.002) D_A: 0.247 G_A: 0.413 cycle_A: 1.265 idt_A: 1.228 D_B: 0.242 G_B: 0.450 cycle_B: 2.781 idt_B: 0.570 
(epoch: 1, iters: 3000, time: 0.306, data: 0.001) D_A: 0.226 G_A: 0.255 cycle_A: 1.814 idt_A: 0.904 D_B: 0.134 G_B: 0.379 cycle_B: 1.815 idt_B: 0.824 
(epoch: 1, iters: 3100, time: 0.306, data: 0.001) D_A: 0.358 G_A: 0.621 cycle_A: 2.006 idt_A: 1.707 D_B: 0.185 G_B: 0.350 cycle_B: 4.005 idt_B: 0.877 
(epoch: 1, iters: 3200, time: 0.473, data: 0.002) D_A: 0.123 G_A: 0.319 cycle_A: 1.790 idt_A: 0.614 D_B: 0.092 G_B: 0.600 cycle_B: 1.493 idt_B: 0.850 
(epoch: 1, iters: 3300, time: 0.306, data: 0.001) D_A: 0.360 G_A: 0.297 cycle_A: 1.681 idt_A: 1.136 D_B: 0.218 G_B: 0.305 cycle_B: 2.607 idt_B: 0.599 
(epoch: 2, iters: 75, time: 0.306, data: 0.002) D_A: 0.240 G_A: 0.555 cycle_A: 2.828 idt_A: 0.629 D_B: 0.130 G_B: 0.704 cycle_B: 1.266 idt_B: 1.203 
(epoch: 2, iters: 175, time: 0.307, data: 0.002) D_A: 0.305 G_A: 0.467 cycle_A: 1.935 idt_A: 0.364 D_B: 0.236 G_B: 0.418 cycle_B: 1.485 idt_B: 0.855 
(epoch: 2, iters: 275, time: 0.489, data: 0.002) D_A: 0.264 G_A: 0.495 cycle_A: 1.851 idt_A: 0.933 D_B: 0.200 G_B: 0.523 cycle_B: 1.575 idt_B: 0.831 
(epoch: 2, iters: 375, time: 0.308, data: 0.002) D_A: 0.221 G_A: 0.274 cycle_A: 2.973 idt_A: 0.791 D_B: 0.264 G_B: 0.273 cycle_B: 1.743 idt_B: 1.249 
(epoch: 2, iters: 475, time: 0.306, data: 0.001) D_A: 0.276 G_A: 0.423 cycle_A: 1.816 idt_A: 0.609 D_B: 0.269 G_B: 0.315 cycle_B: 1.179 idt_B: 0.777 
(epoch: 2, iters: 575, time: 0.307, data: 0.001) D_A: 0.470 G_A: 0.644 cycle_A: 1.646 idt_A: 0.505 D_B: 0.287 G_B: 0.361 cycle_B: 1.126 idt_B: 0.763 
(epoch: 2, iters: 675, time: 0.480, data: 0.002) D_A: 0.190 G_A: 0.578 cycle_A: 1.453 idt_A: 2.044 D_B: 0.242 G_B: 0.509 cycle_B: 3.541 idt_B: 0.583 
(epoch: 2, iters: 775, time: 0.307, data: 0.002) D_A: 0.248 G_A: 0.322 cycle_A: 1.815 idt_A: 0.969 D_B: 0.257 G_B: 0.422 cycle_B: 2.173 idt_B: 0.814 
(epoch: 2, iters: 875, time: 0.306, data: 0.002) D_A: 0.109 G_A: 0.570 cycle_A: 1.802 idt_A: 0.800 D_B: 0.258 G_B: 0.449 cycle_B: 1.928 idt_B: 0.826 
